age,gender,country,daily_usage_hours,primary_platform,num_platforms_used,purpose,avg_session_minutes,night_usage,mental_health_score,addiction_level,screen_time_before_sleep
24,Female,USA,3.4461812748475973,Instagram,2,Entertainment,19.82235312235952,1,6.388628398457711,Medium,74.51408901530542
20,Male,India,3.788039851142907,YouTube,2,News,44.25927437313008,1,7.680754677913372,Medium,19.964807903914263
14,Male,India,4.054280400007467,Instagram,5,Entertainment,35.26810225051848,0,5.709994416223209,Medium,31.83751951002342
16,Female,Canada,2.694249652651063,Instagram,3,News,23.358600752090474,0,8.933188978040953,Medium,46.85145042907392
20,Female,India,5.7710094606716495,YouTube,4,Education,14.81897097573439,1,6.8945478206806,High,15.63144221126048
23,Female,India,5.500424884449298,Instagram,3,Education,47.3347979244637,0,5.705019041106238,High,59.04472871784093
26,Female,Germany,4.268739261297137,Instagram,3,Content Creation,23.664679475747203,1,7.244150793502424,Medium,36.798691426309865
26,Female,Brazil,4.870064954664119,Instagram,2,Entertainment,24.8449744369761,1,5.761401765079288,Medium,34.66380416082908
27,Female,Australia,3.136667283596327,Instagram,3,Socializing,29.68113789306272,1,5.84817218128231,Medium,81.63378823053586
18,Male,UK,2.614898654831812,Twitter,4,Entertainment,24.232638636546916,1,8.035534304031772,Medium,44.15951529870578
18,Other,Germany,3.245725933277401,YouTube,5,Entertainment,17.6900501039943,1,6.444209435437873,Medium,32.88492916507037
13,Male,UK,1.4500847736892584,TikTok,4,Socializing,32.49412558680833,1,10.0,Low,69.3812372271903
19,Female,USA,4.837219366917639,Twitter,1,Entertainment,25.81430639207949,1,8.180114724994853,Medium,45.34306181596369
13,Female,UK,7.109784941196796,TikTok,3,Entertainment,33.19213141183489,1,4.135016028651736,High,50.29925831515156
15,Female,USA,3.311253788857348,Instagram,4,Entertainment,18.832021560528386,1,8.907653586552835,Medium,50.83748792603417
25,Male,India,1.4096549744518598,Instagram,2,Education,7.705477725601028,1,7.155829051485024,Low,36.85823475428628
14,Male,India,3.976094108564673,Instagram,2,Entertainment,22.95598327494608,1,8.276418705725566,Medium,50.31986655905639
25,Other,Germany,4.8764321563490345,Snapchat,2,Socializing,35.35955955548603,0,6.040327656323698,Medium,51.22705095390962
22,Male,India,2.1883030092680005,TikTok,2,News,36.81774419962736,1,8.689637997297236,Low,69.8011160193486
27,Male,India,4.2626550198103255,TikTok,2,Entertainment,24.25947701639056,0,4.751892549362118,Medium,70.36369169179437
20,Female,Brazil,1.2451654134566437,TikTok,5,Entertainment,20.721438952149533,1,8.870419132734304,Low,18.860369449811856
19,Male,Brazil,1.6716707116399003,Twitter,2,Socializing,17.33870098692349,1,8.175036251262684,Low,66.75517558853659
27,Male,USA,3.6640375970276247,Instagram,3,Entertainment,18.028749385957752,1,7.911078174399962,Medium,40.78204390613003
23,Female,Canada,3.902484731985585,TikTok,4,Entertainment,21.33698736135667,0,6.860237159886971,Medium,18.45328378160241
25,Male,USA,3.65394380265302,Instagram,1,Content Creation,27.568738712028345,1,7.478038757866431,Medium,28.897947728253094
21,Male,USA,6.545868063143006,YouTube,5,Education,27.461516921731967,0,5.650222858822119,High,42.069723063078776
17,Male,India,4.745207161228152,TikTok,3,News,27.05122735324119,1,7.551611760044022,Medium,24.19999255620776
27,Male,India,4.341985106568949,Snapchat,5,Education,16.661406904596774,1,7.819490227690489,Medium,8.308670365251562
16,Male,Canada,0.7024373977902569,YouTube,3,Entertainment,31.4110435135051,1,10.0,Low,46.38661658242364
20,Male,India,2.453014939365969,Twitter,4,Socializing,32.04981999915028,0,10.0,Low,36.67236521855623
24,Female,Germany,2.378637693291968,Instagram,2,Entertainment,31.56605356590305,1,8.587848775291574,Low,8.30082232493844
18,Male,Brazil,4.559941282927557,Snapchat,3,Entertainment,10.671864145832725,1,6.383786483215485,Medium,71.39228149004
22,Female,UK,1.915947346512828,Instagram,2,Entertainment,36.53452265392636,1,9.91537938783706,Low,23.57038777112397
24,Male,Australia,3.857015649373943,YouTube,5,Education,25.345219856388116,1,6.100780504236412,Medium,31.02366797943867
16,Male,Germany,4.408646459597674,TikTok,2,Entertainment,40.41966832726929,0,5.943823571460432,Medium,38.87551973179813
16,Male,Australia,0.6060745513803645,Instagram,1,Socializing,32.89668111525295,0,9.471020173455004,Low,35.46070440329545
26,Male,Canada,3.476823128173093,Instagram,4,Entertainment,14.4181749289175,0,6.66584830463723,Medium,22.59527781233916
23,Male,UK,3.3515360724269274,YouTube,2,Entertainment,10.998323406139528,1,8.631854659926455,Medium,31.063997511599236
18,Female,USA,2.4605132051988745,TikTok,2,Entertainment,27.362270845894308,0,7.277051575131317,Low,47.54580569384939
24,Female,India,4.350720093488265,TikTok,2,Entertainment,26.125970132466247,0,7.30491407092171,Medium,25.39704967899469
23,Female,USA,4.165700044696717,Snapchat,1,Entertainment,36.92426072137259,1,6.817538606542229,Medium,28.86865040839954
17,Female,Canada,3.2860515358160693,Instagram,3,Socializing,21.67915673407981,0,7.089759018371777,Medium,29.179888399236887
27,Female,Brazil,1.784404693779876,Snapchat,5,Entertainment,18.03139230483363,0,8.437810597709772,Low,60.187357838191744
17,Female,USA,2.3422385387912845,TikTok,1,Socializing,36.42063918665411,1,7.818906390284016,Low,0.0
21,Female,USA,4.6987214567199205,Instagram,1,Entertainment,35.579488662569425,0,4.996481999146797,Medium,39.22842193367355
20,Male,USA,3.49191663093998,Snapchat,3,Socializing,11.05859447156032,1,7.382174268147744,Medium,34.935216551762274
25,Female,USA,3.21637712949216,TikTok,2,Entertainment,10.924027665410026,0,7.617148005610323,Medium,43.28333063554784
25,Male,Canada,3.4900794768811885,Instagram,2,Education,18.699044448077025,1,7.957205343370113,Medium,64.24701116926893
21,Female,USA,3.2796263567655166,TikTok,2,News,14.26201198660238,0,7.7824322028246815,Medium,38.65085483863699
18,Male,UK,5.010831898478438,Snapchat,2,Entertainment,23.778625784757487,1,6.669378420676286,High,18.891652025633128
17,Male,UK,4.353649165551525,TikTok,5,Education,15.381373110330744,1,8.486025693797659,Medium,28.87041787337811
16,Female,USA,2.520526193448141,YouTube,4,News,16.11816282713864,0,7.986068637907988,Medium,42.49320099343672
17,Male,India,3.704358570110441,Instagram,5,Entertainment,32.3780296028611,1,5.038037924582906,Medium,63.470691845307
21,Female,Canada,2.1561930597806835,YouTube,1,Entertainment,20.45687131835712,1,6.765329196825565,Low,52.307578537943456
27,Male,USA,3.013983861369723,Instagram,4,Entertainment,20.333765931682475,1,8.238054471191294,Medium,26.618771382395515
17,Male,India,3.351267146532241,Instagram,3,Entertainment,22.949788703751704,1,8.964737287591074,Medium,25.103317989044232
27,Female,India,3.2959216521119057,YouTube,2,Socializing,24.40345207322771,1,7.011632998102335,Medium,9.94996881317984
27,Male,USA,3.742293712466614,Instagram,1,Entertainment,24.55281975712022,1,8.169621404744031,Medium,63.76489520899126
20,Male,Germany,2.3795942707063205,YouTube,1,Socializing,23.6976694914155,0,8.083839139721695,Low,22.21096711250881
22,Female,USA,5.1059339498202,TikTok,2,News,27.509246469076984,1,7.097354989952526,High,46.53337442747384
17,Male,Germany,3.445840282651628,Snapchat,4,Entertainment,9.65403433384294,1,8.553329814965522,Medium,68.86196572144611
19,Other,India,5.610052602793862,Twitter,5,Entertainment,27.874857485192926,1,3.315248857467384,High,49.96322798819118
15,Female,Germany,3.368443811347671,YouTube,2,Education,22.49764792405341,1,6.735649478530172,Medium,20.38691419288781
21,Male,India,0.8887071635442596,TikTok,3,Education,28.401844163876422,1,9.89581576093164,Low,78.93730582904682
26,Male,UK,2.6386768998286003,YouTube,2,Entertainment,47.581483744556735,1,8.07300091337002,Medium,70.68909795096064
23,Female,India,3.3533602408376413,TikTok,1,Education,21.111338423637044,0,7.950359421706372,Medium,44.079787053504646
15,Male,UK,5.427041370152639,TikTok,1,Education,18.63102057489478,0,5.2922197400551125,High,51.10641294148369
15,Female,UK,3.42281693483911,Instagram,1,Entertainment,24.07981730079831,1,6.692329185899329,Medium,34.934237436935675
21,Female,India,3.219932716457366,Instagram,4,Entertainment,36.229405290978185,0,9.428028298133777,Medium,43.89905007380416
26,Male,India,6.075527108919619,YouTube,4,Socializing,22.530372057737534,1,5.115799210085324,High,31.214591696976097
14,Female,USA,4.15856093061898,YouTube,3,Socializing,14.27871491501751,1,8.169081707499345,Medium,30.095447488120207
20,Male,USA,4.343041946898978,Instagram,1,News,21.24363793727,1,7.881495481681569,Medium,59.46214718541961
19,Female,USA,3.5123901445358228,TikTok,1,Entertainment,33.21118198511662,1,7.704584544335648,Medium,30.21767789412612
26,Female,Germany,4.082223742906358,YouTube,5,Socializing,24.28301765470557,0,7.484925080115306,Medium,41.57113869971703
20,Male,UK,3.460638462835655,Instagram,1,Entertainment,5.0,1,8.18565446521571,Medium,66.47423842007944
15,Male,India,2.876842711948377,YouTube,4,Education,30.90464265395423,1,8.131108842892953,Medium,15.14909181453099
20,Female,Brazil,2.8945609554183034,TikTok,3,Socializing,43.64536856996245,1,7.525347443307286,Medium,53.82114670368239
18,Female,Germany,5.039134273371284,Instagram,5,Entertainment,20.98532352118981,1,7.2048440264359535,High,50.56530147248781
19,Male,Germany,3.753394192695169,Snapchat,2,Education,27.50363758778413,0,6.307760981508139,Medium,28.69446277731432
24,Male,Australia,3.612139813111977,TikTok,3,Education,11.008880784630612,1,6.616715278409519,Medium,25.045315194612925
13,Male,Brazil,4.741608414332946,YouTube,1,Entertainment,42.60284476958073,0,4.723250841021518,Medium,31.33808578706549
15,Male,USA,5.086197444169129,Snapchat,1,Socializing,23.37879456940498,0,5.460791334447721,High,33.234575591081764
19,Female,India,4.804200038060474,TikTok,3,Socializing,20.981817175357072,0,5.606545862030143,Medium,6.761126845738275
16,Female,USA,0.5,TikTok,5,Education,44.56640267821943,1,10.0,Low,60.20839118024631
20,Male,India,2.706479009657625,YouTube,1,Entertainment,18.123239765290823,1,5.977912570214605,Medium,19.595055659216435
22,Female,India,4.058296286305588,TikTok,5,Entertainment,24.64808593487045,0,5.578668623045742,Medium,14.931371280708923
27,Female,India,3.741926436027184,YouTube,1,Entertainment,23.87488098558058,1,6.647906424867095,Medium,49.667224116335774
26,Male,Australia,2.792106365028938,TikTok,5,Education,5.0,1,9.106747576708534,Medium,54.10871496636466
27,Male,India,4.326346216792723,Instagram,1,Socializing,25.089009943701477,1,7.371305349988642,Medium,85.57842956098087
26,Female,India,5.090235149640481,TikTok,5,Entertainment,17.83077279612857,1,3.443485845315533,High,48.70239675259949
26,Female,India,2.6324039243847945,Instagram,4,News,16.736408142152502,0,7.276465824098729,Medium,21.334953841551677
20,Male,Canada,4.185077468435316,TikTok,1,Education,31.1987294051965,0,6.143480697900595,Medium,10.610490419554417
27,Male,India,1.9880133214254,YouTube,5,Entertainment,18.650266487435932,0,7.886918715178334,Low,69.00096092764599
21,Female,Germany,0.5,TikTok,4,Entertainment,21.275727411717945,0,9.763280863547552,Low,48.59580292275475
23,Female,USA,4.176336582735632,Instagram,5,Entertainment,21.615791796769884,0,6.618053277259673,Medium,11.406029121569096
15,Female,USA,4.214603245816241,Instagram,3,Socializing,22.016218885196608,1,5.418210060769865,Medium,24.99857512088837
18,Male,India,4.685395185573318,YouTube,5,Education,20.78149166145805,0,7.387132364814974,Medium,35.10423212070799
15,Male,India,2.2247279608664754,Snapchat,1,Entertainment,31.8214850747229,1,8.760764587116638,Low,49.99531560591338
19,Male,UK,1.8611496436406936,YouTube,3,Education,25.14131312847679,0,8.503038822072728,Low,56.01088801394971
17,Female,Canada,3.152215589690085,TikTok,3,News,7.944908011765296,1,6.578932389344209,Medium,44.40183594141028
19,Male,USA,1.1918990012924775,TikTok,2,Entertainment,27.510383134926,1,9.703693561004677,Low,27.01541414521237
26,Female,Brazil,4.554338853540294,TikTok,2,Entertainment,5.0,1,7.388078715463974,Medium,34.8528273035518
13,Male,USA,0.5985441066193835,TikTok,3,Socializing,32.42843899423326,0,8.396753475971359,Low,37.40307299762095
14,Male,Canada,4.0183092491444885,TikTok,4,Entertainment,31.28689603981958,1,7.312914831124036,Medium,59.77654863448463
14,Female,India,5.3844804118085285,Instagram,3,Education,22.55930738787836,1,7.19116592274924,High,19.12835507250158
21,Female,Canada,2.448791001058402,Twitter,1,Entertainment,10.197398462468074,1,8.543254013658942,Low,57.695173028457525
24,Male,India,1.905022122562108,Instagram,3,Content Creation,28.43228317005984,1,8.266175088641281,Low,24.380936530575784
22,Male,USA,6.229428503603408,Twitter,5,Entertainment,17.767587863507522,1,4.65779953627035,High,57.60138123897811
14,Female,India,2.0170989860725235,TikTok,2,Education,22.44690634580865,1,9.029739743412376,Low,13.675679773174249
26,Female,Brazil,2.263099929180239,YouTube,1,News,24.48485588927328,1,6.9935111055993415,Low,47.2396217477306
16,Male,USA,1.163200204693486,TikTok,4,Entertainment,21.29199078597913,1,9.428230085117994,Low,58.42294267190067
27,Male,Germany,4.721750355859911,YouTube,5,Education,23.292705671677165,0,4.292776686093415,Medium,57.0133386174408
17,Male,India,3.332061934157828,TikTok,2,Entertainment,29.01399780218393,1,8.031332391723954,Medium,51.02301493125418
27,Female,India,2.9424189504146314,TikTok,4,Socializing,19.879871951286805,1,5.914782887068972,Medium,43.43006447040577
19,Female,Germany,3.4503755459236687,Instagram,1,Education,27.74246661282714,1,6.564204586532431,Medium,11.260682380702216
20,Female,UK,5.63383366333103,Instagram,1,Socializing,43.246275804794415,1,6.48062322927928,High,36.06174274314709
17,Male,USA,3.694226619590294,Twitter,1,Entertainment,29.07939424579625,1,5.797137682477962,Medium,58.53584060404315
22,Male,India,5.689186769076927,Twitter,2,Education,19.80778781928432,0,5.095045936661148,High,50.89045304436732
26,Male,Canada,6.947077660903056,Instagram,4,Entertainment,33.39411895214596,0,5.22977418465493,High,61.10036127458154
13,Female,India,1.997578985569568,YouTube,5,Education,20.87308391936199,1,6.669019249544164,Low,24.53123764763613
16,Female,Germany,4.446473503469543,TikTok,1,Entertainment,7.965674550273377,0,6.493188536609269,Medium,36.0030987045293
14,Female,USA,6.028296382502633,Instagram,2,Education,16.53079697016551,0,6.556524265496163,High,10.612206272000403
19,Female,USA,2.088496981386384,TikTok,5,Entertainment,29.3099729847254,0,6.2554430008671655,Low,42.09140967020405
26,Other,Brazil,3.0614066451228696,Twitter,1,Education,16.612014658388553,1,7.333292084731435,Medium,45.45952801703752
14,Male,UK,4.329424065585845,Instagram,3,Entertainment,33.902908290828634,0,3.85230647336548,Medium,52.589722417230746
18,Male,Germany,7.446910879848794,TikTok,4,Entertainment,5.0,0,2.878559049236773,High,86.07216528510136
16,Male,Australia,2.441304501791241,Instagram,4,Entertainment,5.0,1,7.734345520302799,Low,83.84452036887302
20,Female,India,6.195652322897265,TikTok,1,Entertainment,5.206043973799424,0,5.399914551516824,High,28.33883630447797
27,Male,Brazil,0.5,YouTube,4,Entertainment,24.84765698472696,1,8.815977728747498,Low,54.04175825431043
26,Female,India,3.86472681779968,Twitter,5,Socializing,34.57958063249699,1,5.429317579112736,Medium,23.519447589525985
24,Female,USA,4.017597234403711,Snapchat,1,Socializing,33.36638302984477,1,6.100181147898798,Medium,49.79796397247024
20,Female,Brazil,3.2432895063472715,Instagram,5,Entertainment,12.79360303030252,1,7.791048411125637,Medium,54.405530724619865
16,Female,Germany,3.2339388944602923,Twitter,3,Content Creation,36.38057489744017,1,6.637720025881595,Medium,42.783590690747815
13,Female,UK,2.7732740491794665,YouTube,1,Entertainment,24.804443515932416,0,7.320184133785952,Medium,38.51519655530415
21,Male,USA,3.495124503146055,TikTok,5,Entertainment,22.30200628173728,0,7.014987507331222,Medium,42.7813905632796
16,Male,Canada,4.879878934222486,TikTok,5,Socializing,24.86968389030701,0,4.845107309154371,Medium,24.14909796389897
16,Female,USA,4.2898960476800605,YouTube,2,Entertainment,29.604357609421463,1,7.673743828464467,Medium,37.98960625011085
14,Male,UK,2.9525449835971243,Instagram,4,News,18.076707973483668,1,8.530201273906536,Medium,28.23321982688425
27,Female,India,4.257228178527324,TikTok,4,Socializing,20.38202955518344,1,6.822959330491908,Medium,53.4028790759676
16,Female,India,3.946650123491567,TikTok,4,Education,40.45645351436006,0,7.214683538032323,Medium,68.46816827607753
25,Female,India,3.404814063395737,Instagram,4,Entertainment,37.988574342757126,0,5.733343652107542,Medium,15.112955102872055
21,Male,UK,7.845429776453471,Snapchat,2,Socializing,15.102988189029393,0,3.725460761804511,High,31.82303436126058
24,Female,Canada,3.8835087319435337,Twitter,3,Socializing,44.80094943581108,0,6.718213391665993,Medium,30.739312686595724
22,Female,India,3.881219559482613,Instagram,3,News,27.53731821042846,1,6.721720127237346,Medium,50.4997366475923
24,Male,USA,0.9033970002268656,Instagram,3,Socializing,27.954967432861057,1,9.0030347514863,Low,43.6615902090566
24,Female,Brazil,3.5142003649339952,Instagram,1,News,29.436497033523544,0,7.828296691571256,Medium,37.58841577013725
18,Female,USA,3.305552254541233,Instagram,4,Entertainment,11.56267587964769,1,8.797517836146998,Medium,34.97408749528152
14,Male,USA,4.072538418842567,TikTok,1,Entertainment,46.26422305357975,0,6.195252632990746,Medium,0.0
14,Male,USA,4.570762632567234,TikTok,5,Entertainment,12.384690343362356,0,7.329315301398262,Medium,54.44333846738573
25,Male,USA,4.087550983598945,Instagram,4,Entertainment,26.252424639704845,1,4.777942260676471,Medium,41.94400996244627
16,Male,Australia,2.8334878132127743,Instagram,5,Education,26.313021058050985,1,7.386167594117862,Medium,69.82094843664436
19,Male,Germany,4.373233796598617,TikTok,5,Socializing,35.9728476088204,0,6.84689809249544,Medium,78.64584628873821
19,Other,India,3.876459897731008,TikTok,5,Socializing,30.489371839574478,0,6.669049100362489,Medium,68.84693748812936
24,Female,India,3.734731930989643,TikTok,3,News,44.244992729480046,0,5.760564204361766,Medium,28.654124185436743
15,Female,Germany,3.790418592650744,Snapchat,4,Entertainment,22.3974677710532,1,7.351765696581044,Medium,48.59926617779249
13,Male,India,2.3340711923896924,Instagram,3,Entertainment,36.352972913075874,0,8.298602871465755,Low,35.70751154479873
22,Male,USA,3.4886544377087576,Instagram,4,Socializing,21.96324578738789,1,7.210189390712616,Medium,23.69617364031373
19,Female,UK,4.178825715433205,TikTok,1,News,35.63709534477604,1,5.90841566130559,Medium,41.46966552241565
13,Other,USA,5.4602000033279605,TikTok,1,Education,23.61671573729227,1,6.236058310900933,High,50.72547185732834
26,Female,India,6.551929159166567,TikTok,3,Entertainment,6.459895278024479,1,5.576755585496814,High,35.54398243309394
20,Male,India,2.5569309547303867,YouTube,2,News,26.631214009311574,0,7.29898115313377,Medium,41.69103600924007
17,Other,UK,2.638673901483628,TikTok,2,Entertainment,23.616683705659305,1,9.293598138191744,Medium,41.50688374239096
16,Male,Germany,5.484412519203505,Instagram,2,Content Creation,25.714517334770413,1,5.205661301904324,High,52.04009316679287
19,Female,Australia,2.4748725757053407,TikTok,2,News,11.362903084012585,1,8.254302105819633,Low,31.409557551953487
15,Female,India,3.970776464612472,YouTube,5,Education,29.747436734065616,1,7.894162217337506,Medium,81.40269814134025
26,Male,India,5.863529983639314,TikTok,2,Entertainment,31.902550957400504,1,5.113148130573332,High,49.07204276904752
21,Male,USA,2.2736280051756497,Snapchat,2,Education,16.504054261120075,1,7.437424425674846,Low,72.25360483161717
13,Male,USA,4.599219495547717,Snapchat,3,Education,30.241661280324568,0,5.204132435903622,Medium,51.20570492586566
22,Male,Canada,5.363152503253311,TikTok,1,Education,36.25255882276638,0,6.301842615111704,High,54.98582824051602
13,Female,India,4.446872830430483,YouTube,1,Education,46.34328413570817,1,6.145276089121427,Medium,17.555345492604495
26,Male,USA,4.123168221164044,TikTok,2,Entertainment,27.619875812125493,1,6.816418699654198,Medium,79.76742038763236
17,Female,Germany,1.8706174361094337,TikTok,1,Entertainment,19.477622825607348,0,9.024480428834774,Low,10.865415505053022
15,Male,India,5.2351253511608284,Instagram,2,Education,25.512102631237816,1,6.054665919221123,High,20.11613549058109
13,Male,Australia,3.659573620437429,TikTok,3,Content Creation,12.932245492572116,1,9.338313155822878,Medium,35.84239175495286
14,Male,Brazil,3.373027403845082,Snapchat,5,Entertainment,37.9354091052004,1,6.45749169491808,Medium,47.859538863678175
22,Female,India,5.544853435890806,TikTok,3,Entertainment,27.321566158593814,0,5.879427411500863,High,23.341542379325805
20,Male,Australia,1.9742012195491865,YouTube,4,Socializing,30.030865798984337,1,7.781704867404568,Low,64.30526466330409
19,Female,India,0.8332197879012382,Snapchat,2,Entertainment,25.778376644198392,1,7.725186057146802,Low,14.601506971308297
18,Male,Canada,2.192282082121838,Instagram,1,Entertainment,21.520134221987448,0,7.793706140010058,Low,63.18527124075992
13,Male,India,5.860848873714387,YouTube,5,Socializing,36.00689785476507,1,6.372555152687296,High,20.722482885182675
18,Female,Brazil,4.541118016204329,Instagram,1,Entertainment,23.553564333786685,1,6.009204265955622,Medium,38.46181070276024
19,Female,Germany,1.6429504023830932,TikTok,4,Entertainment,7.056942321446236,1,9.840886621521705,Low,32.82831711748905
19,Male,Brazil,5.131933078788138,Snapchat,3,Education,23.51621072320417,1,3.8128953831944936,High,40.168306968964025
21,Male,India,5.07018312632257,Instagram,2,Socializing,41.7367836876296,1,5.683672475886811,High,10.32383641851886
20,Male,USA,7.249695633805846,Snapchat,2,Education,47.69016425420831,0,4.0354082234227,High,33.68526634310374
16,Female,USA,2.7807318140751747,YouTube,2,Entertainment,40.44584787562373,1,5.646795038230825,Medium,43.75105286811734
19,Other,UK,2.772330850823808,YouTube,4,Entertainment,28.02607677471414,1,8.07694344769544,Medium,53.37342235738528
15,Female,USA,6.804284390816041,Twitter,2,Entertainment,27.69423667887102,1,5.601042705563443,High,27.971246320948627
14,Male,USA,2.495535610497624,Instagram,2,Content Creation,19.92163997941563,1,9.290900547133605,Low,59.16774029074591
25,Male,USA,4.171850845539751,Instagram,1,Entertainment,24.8778619171715,1,7.569337540086212,Medium,18.78802539648327
22,Female,Canada,5.846766397417045,Instagram,4,Education,8.23298303520173,1,6.066586939898964,High,6.58524955521839
19,Other,UK,1.0014643771593876,YouTube,4,Education,43.83537577466312,0,8.20690669890121,Low,40.838171977227226
18,Female,India,5.908484009232312,YouTube,4,Education,24.809189324224494,0,5.692518480871455,High,54.7599583333292
21,Male,India,2.5642235358977703,Instagram,3,Education,16.09947269136892,0,6.9494086869713865,Medium,58.478931544874754
16,Female,USA,2.882058306776815,Instagram,1,Education,44.10121080771084,1,7.448507413053077,Medium,27.397421532762067
22,Female,UK,3.674547011807314,Snapchat,3,Content Creation,21.710815513490036,1,6.302794910938169,Medium,58.53873540680481
18,Female,Brazil,1.3590168991472042,Instagram,4,Socializing,33.45854049794534,1,8.731216134416645,Low,34.085387426433954
26,Female,Australia,2.0001322815899787,Instagram,5,News,21.79128904353721,1,9.145208050264673,Low,60.69011054271392
24,Male,India,0.5,Twitter,5,Socializing,13.650060977161711,0,10.0,Low,38.0365613416257
15,Male,UK,3.4945833304537177,Instagram,2,Socializing,18.657669363057337,1,6.528257912769822,Medium,60.62509142486398
13,Male,India,4.1410042402420695,TikTok,4,Socializing,11.84326478013276,0,6.657232928267944,Medium,54.278172014694285
15,Female,UK,3.481408354275407,Instagram,1,Entertainment,28.132589390853937,1,5.810612170638841,Medium,68.99365241851297
22,Male,Canada,1.2963850752186326,Twitter,4,Entertainment,35.102853148842144,1,9.567212238421666,Low,37.13656709591011
27,Female,India,4.750903078137501,TikTok,5,Socializing,20.81726634154492,0,7.551735045044341,Medium,23.4126607448069
20,Female,UK,5.330862898275676,Snapchat,1,Entertainment,26.71660451128205,0,5.646224928654313,High,27.42457018038418
21,Female,India,4.08909897327665,TikTok,2,Entertainment,11.521371135507115,1,4.739336607459967,Medium,46.35466378164461
25,Female,India,4.474247721765093,Instagram,3,Socializing,32.243110147758195,1,5.531522178502357,Medium,43.5192462588243
17,Female,Australia,2.863822194858259,Instagram,2,Entertainment,27.64664815640945,1,5.808583127369511,Medium,21.598780872969066
23,Female,USA,3.653234808676424,YouTube,1,Entertainment,20.06871182680919,1,5.445101242835646,Medium,60.00335989059704
22,Male,USA,1.815821694120292,Instagram,5,Entertainment,49.16800958733709,1,8.055308514236136,Low,53.25616157698604
26,Male,Canada,3.044519275658926,Instagram,1,Socializing,25.438062144720952,0,9.010563302275852,Medium,59.98757064865807
15,Male,India,3.49834422671141,YouTube,3,Education,31.62335339016127,0,5.458171240879017,Medium,30.64934091214137
25,Male,Brazil,4.475713357577864,TikTok,4,Socializing,16.30567914189752,0,7.96743271575282,Medium,38.489442138889885
22,Female,Germany,5.191056538681407,YouTube,1,Entertainment,24.71499203190869,1,7.08659145057858,High,49.11094271504389
13,Male,USA,3.775035157380372,YouTube,2,Entertainment,23.142345306493365,1,7.495762806046745,Medium,52.0764161951997
18,Female,India,3.1569637148803693,Instagram,4,Socializing,30.79472532015893,1,7.269870305022614,Medium,30.135563163679095
15,Female,USA,1.3569107200903687,YouTube,1,News,6.787140034983178,0,8.659370668629629,Low,21.450095902118388
26,Female,India,3.352082169878053,Instagram,2,Socializing,41.66799321249344,0,7.228380389593766,Medium,9.096812103155578
14,Male,India,0.902710946751915,YouTube,1,Socializing,26.60130218450948,0,8.876290730222756,Low,70.88507440333936
23,Female,Germany,5.177001525942583,TikTok,3,News,33.71514358521087,1,6.028566064892535,High,54.954277924046686
19,Male,India,3.813791603309616,YouTube,2,Education,5.0,0,5.58060929228965,Medium,17.664863013027315
23,Female,UK,2.012322300416112,TikTok,2,Socializing,32.59715968985663,0,8.659153639531672,Low,30.89368182881034
20,Female,Brazil,5.330439540709695,YouTube,5,News,18.816097836945843,1,7.250597791498872,High,35.46699825761828
22,Female,India,4.884690335591591,Instagram,2,News,15.80095231801296,1,5.285110622555342,Medium,6.285189597044045
20,Male,India,2.7166560549226078,Twitter,1,Entertainment,29.47826879664296,1,8.346321303985464,Medium,27.69735459312849
13,Female,India,2.675070406080372,YouTube,4,News,14.389868134560349,1,7.724124527018663,Medium,23.755342216685897
17,Female,India,5.147110777275489,TikTok,5,Education,24.778722280744837,1,5.861370602179978,High,41.67542467393679
27,Female,India,4.937202781282018,Instagram,1,Education,27.51579219575625,1,6.646886733583414,Medium,60.321307926551086
14,Female,India,2.9655982418051923,Snapchat,5,Education,15.61032491248232,1,8.029431087640916,Medium,10.783253734219798
16,Male,Canada,3.3210247278019875,Instagram,5,Content Creation,28.885885880618137,0,7.651368277007414,Medium,17.274057112419694
26,Female,USA,3.572647525197107,Instagram,5,News,25.598017849713116,1,5.7902289149477335,Medium,0.0
13,Male,India,2.809909747156258,Snapchat,5,Entertainment,27.998863786676026,1,7.536516250244341,Medium,64.51161474328316
19,Female,Germany,7.193961528323333,Snapchat,3,Education,21.126821371052745,0,4.665021043078808,High,71.00533050998916
17,Female,USA,0.5,Instagram,5,Socializing,14.41916379162276,1,10.0,Low,0.0
22,Male,USA,3.208158373398284,Twitter,3,Entertainment,44.566657932633305,1,7.664770086826887,Medium,66.93301472059301
17,Female,India,3.3821943986329317,Snapchat,4,News,20.511168198381945,0,8.666378354562232,Medium,60.662283001022764
22,Male,Germany,1.0689403624254885,Snapchat,4,News,24.10350551720161,1,8.016489288638429,Low,22.294869238390444
14,Female,Brazil,2.9654203336280798,YouTube,1,Entertainment,5.0,1,6.136214075243183,Medium,1.830585697114984
14,Female,India,1.972577368743485,TikTok,2,Entertainment,10.450531398161557,1,9.36773948508956,Low,35.79324662635376
22,Other,India,2.448320569487308,Instagram,2,Entertainment,19.2687987715236,1,7.129041825599059,Low,23.67016841603518
19,Female,Brazil,6.250136799591877,TikTok,1,Entertainment,31.08302128006412,1,4.635204870620639,High,16.20385226207379
23,Male,India,2.862016426701585,Twitter,3,Entertainment,23.11192645188319,0,9.429981648896964,Medium,34.787412674414384
